0.20, 44.20, 87.30
0.20, 44.40, 87.30
0.20, 44.60, 87.30
0.20, 44.80, 87.30
0.20, 45.00, 87.30
0.20, 45.20, 87.30
0.20, 45.40, 87.30
0.20, 45.60, 87.30
0.20, 45.80, 87.30
0.20, 46.00, 87.30
0.20, 46.20, 87.30
0.20, 46.40, 87.30
0.20, 46.60, 87.30
0.20, 46.80, 87.30
0.20, 47.00, 87.30
0.20, 47.20, 87.30
0.20, 47.40, 87.30
0.20, 47.60, 82.13
0.20, 47.80, 82.13
0.20, 48.00, 82.13
0.20, 48.20, 82.13
0.20, 48.40, 82.13
0.20, 48.60, 82.13
0.20, 48.80, 87.24
0.20, 49.00, 87.24
0.20, 49.20, 87.24
0.20, 49.40, 87.24
0.20, 49.60, 87.24
0.20, 49.80, 87.24
0.20, 50.00, 87.24
0.20, 50.20, 87.24
0.20, 50.40, 87.24
0.20, 50.60, 87.24
0.20, 50.80, 87.24
0.20, 51.00, 87.24
0.20, 51.20, 84.69
0.20, 51.40, 84.69
0.20, 51.60, 84.69
0.20, 51.80, 84.69
0.20, 52.00, 84.69
0.20, 52.20, 84.69
0.20, 52.40, 84.69
0.20, 52.60, 84.69
0.20, 52.80, 84.69
0.20, 53.00, 84.69
0.20, 53.20, 84.69
0.20, 53.40, 84.62
0.20, 53.60, 84.62
0.20, 53.80, 84.62
0.20, 54.00, 84.62
0.20, 54.20, 84.62
0.20, 54.40, 84.62
0.20, 54.60, 84.62
0.20, 54.80, 83.74
0.20, 55.00, 83.74
0.20, 55.20, 83.74
0.20, 55.40, 83.74
0.20, 55.60, 83.74
0.20, 55.80, 83.74
0.20, 56.00, 83.74
0.20, 56.20, 83.74
0.20, 56.40, 83.74
0.20, 56.60, 83.74
0.20, 56.80, 83.74
0.20, 57.00, 83.74
0.20, 57.20, 83.74
0.20, 57.40, 83.74
0.20, 57.60, 83.74
0.20, 57.80, 83.74
0.20, 58.00, 83.74
0.20, 58.20, 83.67
0.20, 58.40, 83.67
0.20, 58.60, 83.67
0.20, 58.80, 83.67
0.20, 59.00, 83.67
0.20, 59.20, 83.67
0.20, 59.40, 83.67
0.20, 59.60, 83.67
0.20, 59.80, 83.67
0.20, 60.00, 83.67
0.20, 60.20, 83.67
0.20, 60.40, 83.67
0.20, 60.60, 83.67
0.20, 60.80, 83.67
0.20, 61.00, 83.67
0.20, 61.20, 83.67
0.20, 61.40, 83.67
0.20, 61.60, 83.67
0.20, 61.80, 83.67
0.20, 62.00, 83.67
0.20, 62.20, 83.67
0.20, 62.40, 83.40
0.20, 62.60, 83.40
0.20, 62.80, 83.40
0.20, 63.00, 83.40
0.20, 63.20, 83.40
0.20, 63.40, 83.40
0.20, 63.60, 83.40
0.20, 63.80, 83.40
0.20, 64.00, 83.40
0.20, 64.20, 83.40
0.20, 64.40, 83.40
0.20, 64.60, 83.40
0.20, 64.80, 83.40
0.20, 65.00, 83.40
0.20, 65.20, 83.40
0.20, 65.40, 83.40
0.20, 65.60, 83.40
0.20, 65.80, 83.40
0.20, 66.00, 83.40
0.20, 66.20, 83.40
0.20, 66.40, 83.40
0.20, 66.60, 83.40
0.20, 66.80, 83.40
0.20, 67.00, 83.40
0.20, 67.20, 83.40
0.20, 67.40, 83.40
0.20, 67.60, 83.40
0.20, 67.80, 83.13
0.20, 68.00, 83.13
0.20, 68.20, 83.13
0.20, 68.40, 83.13
0.20, 68.60, 83.13
0.20, 68.80, 83.13
0.20, 69.00, 83.13
0.20, 69.20, 83.13
0.20, 69.40, 83.13
0.20, 69.60, 83.13
0.20, 69.80, 83.13
0.20, 70.00, 83.13
0.20, 70.20, 83.13
0.20, 70.40, 83.13
0.20, 70.60, 83.13
0.20, 70.80, 83.13
0.20, 71.00, 83.13
0.20, 71.20, 83.13
0.20, 71.40, 83.13
0.20, 71.60, 83.13
0.20, 71.80, 83.13
0.20, 72.00, 83.13
0.20, 72.20, 83.13
0.20, 72.40, 83.13
0.20, 72.60, 83.13
0.20, 72.80, 83.13
0.20, 73.00, 83.03
0.20, 73.20, 83.03
0.20, 73.40, 83.03
0.20, 73.60, 83.03
0.20, 73.80, 83.03
0.20, 74.00, 83.03
0.20, 74.20, 83.03
0.20, 74.40, 83.03
0.20, 74.60, 83.03
0.20, 74.80, 83.03
0.20, 75.00, 83.03
0.20, 75.20, 83.03
0.20, 75.40, 83.03
0.20, 75.60, 83.03
0.20, 75.80, 83.03
0.20, 76.00, 83.03
0.20, 76.20, 83.03
0.20, 76.40, 83.03
0.20, 76.60, 83.03
0.20, 76.80, 83.03
0.20, 77.00, 83.03
0.20, 77.20, 83.03
0.20, 77.40, 83.03
0.20, 77.60, 83.03
0.20, 77.80, 83.03
0.20, 78.00, 83.03
0.20, 78.20, 83.03
0.20, 78.40, 83.03
0.20, 78.60, 83.03
0.20, 78.80, 83.03
0.20, 79.00, 83.03
0.20, 79.20, 83.03
0.20, 79.40, 83.03
0.20, 79.60, 83.03
0.20, 79.80, 83.03
0.20, 80.00, 83.03
0.20, 80.20, 81.05
0.20, 80.40, 81.05
0.20, 80.60, 81.05
0.20, 80.80, 81.05
0.20, 81.00, 81.05
0.20, 81.20, 81.05
0.20, 81.40, 80.93
0.20, 81.60, 80.93
0.20, 81.80, 80.93
0.20, 82.00, 80.93
0.20, 82.20, 80.93
0.20, 82.40, 80.93
0.20, 82.60, 80.93
0.20, 82.80, 80.93
0.20, 83.00, 80.93
0.20, 83.20, 80.93
0.20, 83.40, 80.93
0.20, 83.60, 80.93
0.20, 83.80, 80.93
0.20, 84.00, 80.93
0.20, 84.20, 80.93
0.20, 84.40, 80.93
0.20, 84.60, 80.93
0.20, 84.80, 80.93
0.20, 85.00, 80.93
0.20, 85.20, 80.93
0.20, 85.40, 80.93
0.20, 85.60, 80.93
0.20, 85.80, 80.93
0.20, 86.00, 80.93
0.20, 86.20, 80.93
0.20, 86.40, 80.93
0.20, 86.60, 80.93
0.20, 86.80, 80.93
0.20, 87.00, 80.93
0.20, 87.20, 80.93
0.20, 87.40, 80.93
0.20, 87.60, 80.93
0.20, 87.80, 80.93
0.20, 88.00, 80.93
0.20, 88.20, 80.55
0.20, 88.40, 80.55
0.20, 88.60, 80.55
0.20, 88.80, 80.55
0.20, 89.00, 80.55
0.20, 89.20, 80.55
0.20, 89.40, 80.55
0.20, 89.60, 80.55
0.20, 89.80, 80.55
0.40, 0.00, 103.26
0.40, 0.20, 103.37
0.40, 0.40, 103.44
